"","id","Phase","Predictability","TimeBin","SamplesInAOI","SamplesTotal","AOI","Elog","Weights","Prop","LogitAdjusted","ArcSin","Time","ot1","ot2","ot3","ot4","ot5","ot6","ot7"
"1131","SE25","Train","Unpred",10,16,47,"ThemeAOI",-0.646627164925052,10.828125,0.340425531914894,-0.661398482245365,0.622982500981283,1,0.232047740446129,-0.0741249316661101,-0.314270488500608,-0.249345384951578,0.0577419013640566,0.321857946140012,0.310403357235488
"1132","SE25","Train","Unpred",11,18,48,"ThemeAOI",-0.499955951529087,11.515306122449,0.375,-0.510825623765991,0.659058035826409,1.1,0.298347094859308,0.0741249316661101,-0.211651553480001,-0.357756421887046,-0.272211820716268,-0.0155966405618508,0.26116089829728
"1133","SE25","Train","Unpred",12,16,40,"ThemeAOI",-0.395312736644146,9.85975609756098,0.4,-0.405465108108164,0.684719203002283,1.2,0.364646449272488,0.259437260831385,0.0352752589133335,-0.208691246100777,-0.385633412681379,-0.452302576293672,-0.415922912103075
"1134","SE25","Train","Unpred",13,18,47,"ThemeAOI",-0.466619531261495,11.3697916666667,0.382978723404255,-0.476924072090309,0.667281336933204,1.3,0.430945803685667,0.481812055829716,0.458578365873336,0.3875694570443,0.29489613910929,0.20275632730406,0.125744136217209
"1135","SE26","Post","Pred",0,0,0,"ThemeAOI",NA,NA,NA,NA,NA,0,-0.430945803685667,0.481812055829716,-0.458578365873336,0.3875694570443,-0.29489613910929,0.202756327304059,-0.125744136217209
"1136","SE26","Post","Pred",1,0,0,"ThemeAOI",NA,NA,NA,NA,NA,0.1,-0.364646449272488,0.259437260831386,-0.0352752589133336,-0.208691246100777,0.385633412681379,-0.45230257629367,0.415922912103075
"1137","SE26","Post","Pred",2,3,3,"ThemeAOI",1.94591014905531,0.4375,1,4.82831373730231,1.5707963267949,0.2,-0.298347094859308,0.0741249316661101,0.211651553480001,-0.357756421887045,0.272211820716268,-0.0155966405618529,-0.261160898297281
"1138","SE26","Post","Pred",3,4,4,"ThemeAOI",2.19722457733622,0.45,1,4.82831373730231,1.5707963267949,0.3,-0.232047740446129,-0.0741249316661101,0.314270488500608,-0.249345384951578,-0.0577419013640573,0.321857946140012,-0.310403357235485
"1139","SE26","Post","Pred",4,6,6,"ThemeAOI",2.56494935746154,0.464285714285714,1,4.82831373730231,1.5707963267949,0.4,-0.165748386032949,-0.185312329165275,0.304649963342426,-0.0352335870040276,-0.286647296057282,0.262307136722036,0.0835363142701706
"1140","SE26","Post","Pred",5,6,6,"ThemeAOI",2.56494935746154,0.464285714285714,1,4.82831373730231,1.5707963267949,0.5,-0.0994490316197694,-0.259437260831385,0.214858395199395,0.170747383173363,-0.299020560635294,-0.0354469103678429,0.329748608961211
"1141","SE26","Post","Pred",6,6,6,"ThemeAOI",2.56494935746154,0.464285714285714,1,4.82831373730231,1.5707963267949,0.6,-0.0331496772065898,-0.29649972666444,0.0769642012654549,0.292709799725765,-0.123732645780122,-0.283575282942741,0.175865924779315
"1142","SE26","Post","Pred",7,6,6,"ThemeAOI",2.56494935746154,0.464285714285714,1,4.82831373730231,1.5707963267949,0.7,0.0331496772065898,-0.29649972666444,-0.0769642012654549,0.292709799725765,0.123732645780122,-0.283575282942741,-0.175865924779311
"1143","SE26","Post","Pred",8,1,1,"ThemeAOI",1.09861228866811,0.375,1,4.82831373730231,1.5707963267949,0.8,0.0994490316197694,-0.259437260831385,-0.214858395199395,0.170747383173363,0.299020560635294,-0.0354469103678425,-0.329748608961212
"1144","SE26","Post","Pred",9,0,2,"ThemeAOI",-1.6094379124341,0.416666666666667,0,-4.8283137373023,0,0.9,0.165748386032949,-0.185312329165275,-0.304649963342426,-0.0352335870040272,0.286647296057282,0.262307136722035,-0.0835363142701757
"1145","SE26","Post","Pred",10,0,6,"ThemeAOI",-2.56494935746154,0.464285714285714,0,-4.8283137373023,0,1,0.232047740446129,-0.0741249316661101,-0.314270488500608,-0.249345384951578,0.0577419013640566,0.321857946140012,0.310403357235488
"1146","SE26","Post","Pred",11,0,6,"ThemeAOI",-2.56494935746154,0.464285714285714,0,-4.8283137373023,0,1.1,0.298347094859308,0.0741249316661101,-0.211651553480001,-0.357756421887046,-0.272211820716268,-0.0155966405618508,0.26116089829728
"1147","SE26","Post","Pred",12,0,6,"ThemeAOI",-2.56494935746154,0.464285714285714,0,-4.8283137373023,0,1.2,0.364646449272488,0.259437260831385,0.0352752589133335,-0.208691246100777,-0.385633412681379,-0.452302576293672,-0.415922912103075
"1148","SE26","Post","Pred",13,0,6,"ThemeAOI",-2.56494935746154,0.464285714285714,0,-4.8283137373023,0,1.3,0.430945803685667,0.481812055829716,0.458578365873336,0.3875694570443,0.29489613910929,0.20275632730406,0.125744136217209
"1149","SE26","Train","Pred",0,2,2,"ThemeAOI",1.6094379124341,0.416666666666667,1,4.82831373730231,1.5707963267949,0,-0.430945803685667,0.481812055829716,-0.458578365873336,0.3875694570443,-0.29489613910929,0.202756327304059,-0.125744136217209
"1150","SE26","Train","Pred",1,0,2,"ThemeAOI",-1.6094379124341,0.416666666666667,0,-4.8283137373023,0,0.1,-0.364646449272488,0.259437260831386,-0.0352752589133336,-0.208691246100777,0.385633412681379,-0.45230257629367,0.415922912103075
"1151","SE26","Train","Pred",2,0,1,"ThemeAOI",-1.09861228866811,0.375,0,-4.8283137373023,0,0.2,-0.298347094859308,0.0741249316661101,0.211651553480001,-0.357756421887045,0.272211820716268,-0.0155966405618529,-0.261160898297281
"1152","SE26","Train","Pred",3,0,5,"ThemeAOI",-2.39789527279837,0.458333333333333,0,-4.8283137373023,0,0.3,-0.232047740446129,-0.0741249316661101,0.314270488500608,-0.249345384951578,-0.0577419013640573,0.321857946140012,-0.310403357235485
"1153","SE26","Train","Pred",4,0,5,"ThemeAOI",-2.39789527279837,0.458333333333333,0,-4.8283137373023,0,0.4,-0.165748386032949,-0.185312329165275,0.304649963342426,-0.0352335870040276,-0.286647296057282,0.262307136722036,0.0835363142701706
"1154","SE26","Train","Pred",5,0,6,"ThemeAOI",-2.56494935746154,0.464285714285714,0,-4.8283137373023,0,0.5,-0.0994490316197694,-0.259437260831385,0.214858395199395,0.170747383173363,-0.299020560635294,-0.0354469103678429,0.329748608961211
"1155","SE26","Train","Pred",6,2,6,"ThemeAOI",-0.587786664902119,1.60714285714286,0.333333333333333,-0.693147180559945,0.615479708670387,0.6,-0.0331496772065898,-0.29649972666444,0.0769642012654549,0.292709799725765,-0.123732645780122,-0.283575282942741,0.175865924779315
"1156","SE26","Train","Pred",7,5,5,"ThemeAOI",2.39789527279837,0.458333333333333,1,4.82831373730231,1.5707963267949,0.7,0.0331496772065898,-0.29649972666444,-0.0769642012654549,0.292709799725765,0.123732645780122,-0.283575282942741,-0.175865924779311
"1157","SE26","Train","Pred",8,5,5,"ThemeAOI",2.39789527279837,0.458333333333333,1,4.82831373730231,1.5707963267949,0.8,0.0994490316197694,-0.259437260831385,-0.214858395199395,0.170747383173363,0.299020560635294,-0.0354469103678425,-0.329748608961212
"1158","SE26","Train","Pred",9,2,4,"ThemeAOI",0,1.25,0.5,0,0.785398163397448,0.9,0.165748386032949,-0.185312329165275,-0.304649963342426,-0.0352335870040272,0.286647296057282,0.262307136722035,-0.0835363142701757
"1159","SE26","Train","Pred",10,0,3,"ThemeAOI",-1.94591014905531,0.4375,0,-4.8283137373023,0,1,0.232047740446129,-0.0741249316661101,-0.314270488500608,-0.249345384951578,0.0577419013640566,0.321857946140012,0.310403357235488
"1160","SE26","Train","Pred",11,0,6,"ThemeAOI",-2.56494935746154,0.464285714285714,0,-4.8283137373023,0,1.1,0.298347094859308,0.0741249316661101,-0.211651553480001,-0.357756421887046,-0.272211820716268,-0.0155966405618508,0.26116089829728
"1161","SE26","Train","Pred",12,5,6,"ThemeAOI",1.29928298413026,1.17857142857143,0.833333333333333,1.6094379124341,1.15026199151093,1.2,0.364646449272488,0.259437260831385,0.0352752589133335,-0.208691246100777,-0.385633412681379,-0.452302576293672,-0.415922912103075
"1162","SE26","Train","Pred",13,6,6,"ThemeAOI",2.56494935746154,0.464285714285714,1,4.82831373730231,1.5707963267949,1.3,0.430945803685667,0.481812055829716,0.458578365873336,0.3875694570443,0.29489613910929,0.20275632730406,0.125744136217209
"1163","SE28","Post","Pred",0,0,0,"ThemeAOI",NA,NA,NA,NA,NA,0,-0.430945803685667,0.481812055829716,-0.458578365873336,0.3875694570443,-0.29489613910929,0.202756327304059,-0.125744136217209
"1164","SE28","Post","Pred",1,0,0,"ThemeAOI",NA,NA,NA,NA,NA,0.1,-0.364646449272488,0.259437260831386,-0.0352752589133336,-0.208691246100777,0.385633412681379,-0.45230257629367,0.415922912103075
"1165","SE28","Post","Pred",2,0,0,"ThemeAOI",NA,NA,NA,NA,NA,0.2,-0.298347094859308,0.0741249316661101,0.211651553480001,-0.357756421887045,0.272211820716268,-0.0155966405618529,-0.261160898297281
"1166","SE28","Post","Pred",3,0,0,"ThemeAOI",NA,NA,NA,NA,NA,0.3,-0.232047740446129,-0.0741249316661101,0.314270488500608,-0.249345384951578,-0.0577419013640573,0.321857946140012,-0.310403357235485
"1167","SE28","Post","Pred",4,0,0,"ThemeAOI",NA,NA,NA,NA,NA,0.4,-0.165748386032949,-0.185312329165275,0.304649963342426,-0.0352335870040276,-0.286647296057282,0.262307136722036,0.0835363142701706
"1168","SE28","Post","Pred",5,0,3,"ThemeAOI",-1.94591014905531,0.4375,0,-4.8283137373023,0,0.5,-0.0994490316197694,-0.259437260831385,0.214858395199395,0.170747383173363,-0.299020560635294,-0.0354469103678429,0.329748608961211
"1169","SE28","Post","Pred",6,0,1,"ThemeAOI",-1.09861228866811,0.375,0,-4.8283137373023,0,0.6,-0.0331496772065898,-0.29649972666444,0.0769642012654549,0.292709799725765,-0.123732645780122,-0.283575282942741,0.175865924779315
"1170","SE28","Post","Pred",7,0,4,"ThemeAOI",-2.19722457733622,0.45,0,-4.8283137373023,0,0.7,0.0331496772065898,-0.29649972666444,-0.0769642012654549,0.292709799725765,0.123732645780122,-0.283575282942741,-0.175865924779311
"1171","SE28","Post","Pred",8,0,5,"ThemeAOI",-2.39789527279837,0.458333333333333,0,-4.8283137373023,0,0.8,0.0994490316197694,-0.259437260831385,-0.214858395199395,0.170747383173363,0.299020560635294,-0.0354469103678425,-0.329748608961212
"1172","SE28","Post","Pred",9,0,6,"ThemeAOI",-2.56494935746154,0.464285714285714,0,-4.8283137373023,0,0.9,0.165748386032949,-0.185312329165275,-0.304649963342426,-0.0352335870040272,0.286647296057282,0.262307136722035,-0.0835363142701757
"1173","SE28","Post","Pred",10,0,6,"ThemeAOI",-2.56494935746154,0.464285714285714,0,-4.8283137373023,0,1,0.232047740446129,-0.0741249316661101,-0.314270488500608,-0.249345384951578,0.0577419013640566,0.321857946140012,0.310403357235488
"1174","SE28","Post","Pred",11,0,6,"ThemeAOI",-2.56494935746154,0.464285714285714,0,-4.8283137373023,0,1.1,0.298347094859308,0.0741249316661101,-0.211651553480001,-0.357756421887046,-0.272211820716268,-0.0155966405618508,0.26116089829728
"1175","SE28","Post","Pred",12,0,6,"ThemeAOI",-2.56494935746154,0.464285714285714,0,-4.8283137373023,0,1.2,0.364646449272488,0.259437260831385,0.0352752589133335,-0.208691246100777,-0.385633412681379,-0.452302576293672,-0.415922912103075
"1176","SE28","Post","Pred",13,0,6,"ThemeAOI",-2.56494935746154,0.464285714285714,0,-4.8283137373023,0,1.3,0.430945803685667,0.481812055829716,0.458578365873336,0.3875694570443,0.29489613910929,0.20275632730406,0.125744136217209
"1177","SE28","Pre","Pred",0,0,25,"ThemeAOI",-3.93182563272433,0.490384615384615,0,-4.8283137373023,0,0,-0.430945803685667,0.481812055829716,-0.458578365873336,0.3875694570443,-0.29489613910929,0.202756327304059,-0.125744136217209
"1178","SE28","Pre","Pred",1,0,27,"ThemeAOI",-4.00733318523247,0.491071428571429,0,-4.8283137373023,0,0.1,-0.364646449272488,0.259437260831386,-0.0352752589133336,-0.208691246100777,0.385633412681379,-0.45230257629367,0.415922912103075
"1179","SE28","Pre","Pred",2,0,19,"ThemeAOI",-3.66356164612965,0.4875,0,-4.8283137373023,0,0.2,-0.298347094859308,0.0741249316661101,0.211651553480001,-0.357756421887045,0.272211820716268,-0.0155966405618529,-0.261160898297281
"1180","SE28","Pre","Pred",3,2,22,"ThemeAOI",-2.10413415427021,2.22826086956522,0.0909090909090909,-2.30258509299405,0.306277369169669,0.3,-0.232047740446129,-0.0741249316661101,0.314270488500608,-0.249345384951578,-0.0577419013640573,0.321857946140012,-0.310403357235485
"1181","SE28","Pre","Pred",4,2,21,"ThemeAOI",-2.05412373369555,2.21590909090909,0.0952380952380952,-2.2512917986065,0.313727886461595,0.4,-0.165748386032949,-0.185312329165275,0.304649963342426,-0.0352335870040276,-0.286647296057282,0.262307136722036,0.0835363142701706
"1182","SE28","Pre","Pred",5,6,29,"ThemeAOI",-1.28519824424852,5.09166666666667,0.206896551724138,-1.34373474670109,0.472213685781505,0.5,-0.0994490316197694,-0.259437260831385,0.214858395199395,0.170747383173363,-0.299020560635294,-0.0354469103678429,0.329748608961211
"1183","SE28","Pre","Pred",6,6,24,"ThemeAOI",-1.04596855518269,4.81,0.25,-1.09861228866811,0.523598775598299,0.6,-0.0331496772065898,-0.29649972666444,0.0769642012654549,0.292709799725765,-0.123732645780122,-0.283575282942741,0.175865924779315
"1184","SE28","Pre","Pred",7,6,24,"ThemeAOI",-1.04596855518269,4.81,0.25,-1.09861228866811,0.523598775598299,0.7,0.0331496772065898,-0.29649972666444,-0.0769642012654549,0.292709799725765,0.123732645780122,-0.283575282942741,-0.175865924779311
"1185","SE28","Pre","Pred",8,7,23,"ThemeAOI",-0.78845736036427,5.15625,0.304347826086957,-0.826678573184468,0.584373896848447,0.8,0.0994490316197694,-0.259437260831385,-0.214858395199395,0.170747383173363,0.299020560635294,-0.0354469103678425,-0.329748608961212
"1186","SE28","Pre","Pred",9,8,20,"ThemeAOI",-0.385662480811985,5.05952380952381,0.4,-0.405465108108164,0.684719203002283,0.9,0.165748386032949,-0.185312329165275,-0.304649963342426,-0.0352335870040272,0.286647296057282,0.262307136722035,-0.0835363142701757
"1187","SE28","Pre","Pred",10,9,28,"ThemeAOI",-0.719122666963206,6.38793103448276,0.321428571428571,-0.747214401830221,0.602794552752265,1,0.232047740446129,-0.0741249316661101,-0.314270488500608,-0.249345384951578,0.0577419013640566,0.321857946140012,0.310403357235488
"1188","SE28","Pre","Pred",11,5,25,"ThemeAOI",-1.31567679390594,4.33653846153846,0.2,-1.38629436111989,0.463647609000806,1.1,0.298347094859308,0.0741249316661101,-0.211651553480001,-0.357756421887046,-0.272211820716268,-0.0155966405618508,0.26116089829728
"1189","SE28","Pre","Pred",12,0,20,"ThemeAOI",-3.71357206670431,0.488095238095238,0,-4.8283137373023,0,1.2,0.364646449272488,0.259437260831385,0.0352752589133335,-0.208691246100777,-0.385633412681379,-0.452302576293672,-0.415922912103075
"1190","SE28","Pre","Pred",13,0,23,"ThemeAOI",-3.85014760171006,0.489583333333333,0,-4.8283137373023,0,1.3,0.430945803685667,0.481812055829716,0.458578365873336,0.3875694570443,0.29489613910929,0.20275632730406,0.125744136217209
"1191","SE28","Train","Pred",0,7,20,"ThemeAOI",-0.587786664902119,4.82142857142857,0.35,-0.619039208406224,0.633051836389749,0,-0.430945803685667,0.481812055829716,-0.458578365873336,0.3875694570443,-0.29489613910929,0.202756327304059,-0.125744136217209
"1192","SE28","Train","Pred",1,9,20,"ThemeAOI",-0.191055236762709,5.20238095238095,0.45,-0.200670695462151,0.735314452816668,0.1,-0.364646449272488,0.259437260831386,-0.0352752589133336,-0.208691246100777,0.385633412681379,-0.45230257629367,0.415922912103075
"1193","SE28","Train","Pred",2,9,23,"ThemeAOI",-0.422856850820034,5.73958333333333,0.391304347826087,-0.441832752279039,0.675827633898682,0.2,-0.298347094859308,0.0741249316661101,0.211651553480001,-0.357756421887045,0.272211820716268,-0.0155966405618529,-0.261160898297281
"1194","SE28","Train","Pred",3,8,20,"ThemeAOI",-0.385662480811985,5.05952380952381,0.4,-0.405465108108164,0.684719203002283,0.3,-0.232047740446129,-0.0741249316661101,0.314270488500608,-0.249345384951578,-0.0577419013640573,0.321857946140012,-0.310403357235485
"1195","SE28","Train","Pred",4,9,21,"ThemeAOI",-0.27443684570176,5.39772727272727,0.428571428571429,-0.287682072451781,0.713724378944766,0.4,-0.165748386032949,-0.185312329165275,0.304649963342426,-0.0352335870040276,-0.286647296057282,0.262307136722036,0.0835363142701706
"1196","SE28","Train","Pred",5,12,24,"ThemeAOI",0,6.25,0.5,0,0.785398163397448,0.5,-0.0994490316197694,-0.259437260831385,0.214858395199395,0.170747383173363,-0.299020560635294,-0.0354469103678429,0.329748608961211
"1197","SE28","Train","Pred",6,13,24,"ThemeAOI",0.160342650075179,6.21,0.541666666666667,0.167054084663166,0.827113206702756,0.6,-0.0331496772065898,-0.29649972666444,0.0769642012654549,0.292709799725765,-0.123732645780122,-0.283575282942741,0.175865924779315
"1198","SE28","Train","Pred",7,6,20,"ThemeAOI",-0.802346472524937,4.48809523809524,0.3,-0.847297860387204,0.579639740363704,0.7,0.0331496772065898,-0.29649972666444,-0.0769642012654549,0.292709799725765,0.123732645780122,-0.283575282942741,-0.175865924779311
"1199","SE28","Train","Pred",8,0,15,"ThemeAOI",-3.43398720448515,0.484375,0,-4.8283137373023,0,0.8,0.0994490316197694,-0.259437260831385,-0.214858395199395,0.170747383173363,0.299020560635294,-0.0354469103678425,-0.329748608961212
"1200","SE28","Train","Pred",9,0,15,"ThemeAOI",-3.43398720448515,0.484375,0,-4.8283137373023,0,0.9,0.165748386032949,-0.185312329165275,-0.304649963342426,-0.0352335870040272,0.286647296057282,0.262307136722035,-0.0835363142701757
"1201","SE28","Train","Pred",10,0,14,"ThemeAOI",-3.36729582998647,0.483333333333333,0,-4.8283137373023,0,1,0.232047740446129,-0.0741249316661101,-0.314270488500608,-0.249345384951578,0.0577419013640566,0.321857946140012,0.310403357235488
"1202","SE28","Train","Pred",11,0,16,"ThemeAOI",-3.49650756146648,0.485294117647059,0,-4.8283137373023,0,1.1,0.298347094859308,0.0741249316661101,-0.211651553480001,-0.357756421887046,-0.272211820716268,-0.0155966405618508,0.26116089829728
"1203","SE28","Train","Pred",12,0,15,"ThemeAOI",-3.43398720448515,0.484375,0,-4.8283137373023,0,1.2,0.364646449272488,0.259437260831385,0.0352752589133335,-0.208691246100777,-0.385633412681379,-0.452302576293672,-0.415922912103075
"1204","SE28","Train","Pred",13,0,16,"ThemeAOI",-3.49650756146648,0.485294117647059,0,-4.8283137373023,0,1.3,0.430945803685667,0.481812055829716,0.458578365873336,0.3875694570443,0.29489613910929,0.20275632730406,0.125744136217209
"1205","SE29","Post","Unpred",0,0,10,"ThemeAOI",-3.04452243772342,0.477272727272727,0,-4.8283137373023,0,0,-0.430945803685667,0.481812055829716,-0.458578365873336,0.3875694570443,-0.29489613910929,0.202756327304059,-0.125744136217209
"1206","SE29","Post","Unpred",1,0,8,"ThemeAOI",-2.83321334405622,0.472222222222222,0,-4.8283137373023,0,0.1,-0.364646449272488,0.259437260831386,-0.0352752589133336,-0.208691246100777,0.385633412681379,-0.45230257629367,0.415922912103075
